tran_dt,sender,receiver,amount,sender_prev_bal
2023-04-12,1606823814,3368746576,40.69,3300.64
2023-10-31,5018014536,3966504289,91.75,601.68
2023-08-09,5886439919,6355012597,430.97,9832.06
2023-10-31,4905245731,2408035912,306.34,9023.27
2023-12-18,4206312755,6664236500,384.13,970.66
2023-07-13,9195582017,1657086232,346.54,8715.46
2023-05-13,4206312755,8616053635,382.82,8700.22
2023-03-02,2301805351,5888445457,941.74,9872.3
2023-08-31,6444300923,9390548519,393.05,6989.13
2023-07-07,1293662596,1007020487,190.19,1625.5
2023-04-09,8670770043,9521712961,277.74,5730.37
2023-08-20,3532316323,3946294990,233.33,370.17
2023-12-12,3075746715,2902853837,186.76,9529.05
2023-11-06,5134252963,5476409891,272.08,2906.95
2023-09-01,1703171857,2736648278,396.03,3469.07
2023-07-08,9342344505,6921340315,313.64,5175.02
2023-08-27,1134062001,5254430736,290.48,6065.09
2023-03-10,8304608723,7302775932,240.52,9694.36
2023-09-01,7178578538,6384994730,255.41,5126.32
2023-05-06,2824317672,2658161865,354.06,5709.4
2023-03-14,9946408543,2447658099,431.76,1229.3
2023-12-27,8251635741,8299916220,329.52,2379.51
2023-05-31,6662045970,1224905165,111.56,3049.12
2023-09-29,8045855309,6284186311,15.22,8396.87
2023-06-16,6581131506,8220165229,448.57,1239.02
2023-02-13,7809784704,5771053036,311.6,7572.48
2023-10-10,3169876550,9609678198,395.05,857.09
2023-10-04,7582855459,9461411256,483.72,7548.5
2023-02-27,3245284523,7184510101,207.64,4098.46
2023-08-27,2866005687,3382776341,441.65,9213.64
2023-02-25,8539637709,6916040954,128.27,5681.27
2023-05-11,7403172893,4515190519,515.19,6553.49
2023-08-09,4930818616,4197211210,179.62,5147.91
2023-09-01,2290620711,7993056081,317.24,3360.31
2023-12-07,7178578538,1603595012,269.2,1477.61
2023-09-10,1703171857,2873340386,392.19,2187.32
2023-09-22,9683294158,3605787210,185.47,6145.14
2023-11-03,7216578445,3211274099,264.55,685.42
2023-03-06,5018014536,9390548519,4.2,2875.98
2023-04-18,9794577317,4701120845,483.63,2719.56
2023-02-24,1202681880,6220603277,243.89,9575.53
2023-03-06,1116183031,1934056107,172.59,8203.17
2023-02-02,5029258738,9204416723,565.17,1898.46
2023-09-25,1844074790,3682386802,184.02,2577.13
2023-06-09,6154337306,3156585422,111.91,2948.6
2023-09-26,3075746715,1030359674,103.33,2906.62
2023-11-21,5137292853,2923068121,313.91,9113.61
2023-09-09,6374069564,6024681225,411.3,6987.73
2023-05-25,4594183059,6995402354,435.51,9022.74
2023-09-26,3203290648,8419886520,355.25,9605.37
2023-08-05,1188502677,2809465977,192.52,9326.96
2023-12-30,9352634039,2672396355,189.53,7915.58
2023-01-26,1712202241,6663018135,39.67,460.82
2023-08-03,4816298404,4211386603,293.06,505.06
2023-12-24,3893589750,8293282371,-0.65,5880.62
2023-06-16,2833774822,2361417223,89.9,4372.43
2023-10-15,1113834089,4152390034,82.58,5323.09
2023-03-09,2931289572,8774854822,458.03,2269.25
2023-11-04,2682633258,2660485764,338.01,2264.2
2023-09-05,2680751486,4695770511,75.5,5794.63
2023-12-23,2824317672,9973896632,390.84,3147.09
2023-03-22,1113834089,5113129178,106.51,7717.45
2023-05-14,7788087086,1006445472,427.62,7222.87
2023-10-02,5902627817,6021827241,431.39,2860.43
2023-10-18,4066297642,6766931204,511.32,9643.34
2023-11-05,2252597577,9629022101,503.43,2111.11
2023-04-10,8664985593,6707486180,88.25,5051.49
2023-10-16,8436622319,4590579969,109.7,343.3
2023-09-26,3152314300,7303366002,42.62,8272.77
2023-03-08,7036123296,3906766178,86.94,5369.04
2023-02-23,2837227128,3461051559,352.54,9075.16
2023-08-10,9184533484,4732508610,94.33,1634.5
2023-04-22,7320521806,9731472162,313.46,2291.53
2023-08-03,6250485006,9749225643,471.77,6825.82
2023-01-14,2833774822,3532858069,172.83,6749.01
2023-07-06,8329600795,5782738976,285.07,3739.89
2023-05-28,4464498407,7698555250,598.94,2928.47
2023-11-04,5853640549,5476409891,279.18,2071.22
2023-03-16,5165694959,2613078821,176.91,5021.73
2023-01-27,6628104619,1006445472,26.53,1273.87
2023-01-20,3522747123,2801430795,169.54,5592.6
2023-12-31,5079871673,5184392401,435.09,606.28
2023-01-13,5535125923,1955800935,204.51,950.67
2023-06-10,3143462909,4581739272,411.12,9621.25
2023-11-11,8407362745,4976263349,269.11,8160.33
2023-12-22,7751910128,1271699948,165.63,6241.29
2023-05-29,5071338731,2801430795,209.28,3616.2
2023-11-05,7582855459,2320077430,439.84,1508.64
2023-07-30,3163161786,6527612750,183.28,4575.05
2023-12-23,5137292853,2385239957,244.88,7512.22
2023-03-31,3257062005,7620975583,478.2,3058.9
2023-12-01,8308144630,4869227480,429.35,4805.4
2023-03-12,1144486898,2709587312,260.73,2177.23
2023-04-25,6827753864,4412699315,116.88,5199.14
2023-10-16,6536389274,2962235114,289.0,2040.61
2023-05-02,8251635741,2951988397,355.75,8691.47
2023-02-26,4905245731,2447658099,324.09,3740.59
2023-10-14,1761527270,2408035912,354.19,3150.02
2023-04-17,4930818616,7686091406,139.44,9669.18
2023-10-28,2931289572,8777591541,489.88,6912.77
2023-12-17,9198899900,5563407980,90.31,1383.0
2023-12-06,8948220105,9506997368,177.66,8045.78
2023-12-13,3163161786,8509306440,184.68,1525.32
2023-01-24,6910684122,7429285705,50.07,4319.5
2023-03-18,5469695410,9390548519,316.55,4649.45
2023-03-11,7903045302,4644663335,426.66,3802.47
2023-09-19,1712202241,2852845691,45.8,6127.93
2023-01-04,4905245731,6337639775,292.2,4183.22
2023-10-09,6462330795,9815659443,266.36,684.62
2023-03-27,1068377549,2408035912,28.27,6416.89
2023-09-19,2617464071,8448700122,179.01,517.47
2023-02-12,9391881886,9594995598,2062.1,2840.95
2023-11-24,8948220105,4930211464,201.33,2711.66
2023-04-27,6202838211,4707626355,144.28,2356.87
2023-06-17,2837227128,3372475969,394.29,8873.64
2023-09-05,3463316944,6237789247,86.48,3035.83
2023-11-25,4775057900,8740208113,490.56,4647.73
2023-09-28,7575389424,1629458403,172.55,3271.07
2023-05-18,8304608723,5221125082,220.72,6996.36
2023-10-17,3300797449,5817202118,97.72,1462.63
2023-08-13,3300797449,4042966116,80.59,4939.59
2023-12-08,1651226605,9292724298,423.03,7332.99
2023-05-29,8539637709,1815541762,118.75,5564.89
2023-04-09,7836684495,7032354535,66.48,1055.21
2023-08-10,4775057900,1020482393,447.14,2222.9
2023-06-06,5200334429,7593423234,-23.66,2784.46
2023-08-06,4950453652,4459764630,286.85,5782.41
2023-09-26,8579276620,7942133241,296.29,1534.75
2023-08-01,2824317672,8293282371,373.49,1575.85
2023-10-01,1703171857,5374089350,1841.58,4350.23
2023-09-19,4066297642,4695770511,533.77,1601.72
2023-11-03,2833774822,4934728511,53.5,6084.99
2023-06-25,6374434257,7934945986,93.84,4342.53
2023-10-20,5444740513,7303366002,1328.35,5523.68
2023-07-17,2252597577,6678220690,490.94,6970.35
2023-12-02,3826325422,1517606468,142.7,1639.28
2023-08-05,9163117711,5392037730,381.08,8722.88
2023-03-03,2282297408,1908169873,177.38,7976.38
2023-07-06,8664985593,1007020487,117.32,5882.7
2023-02-17,5598526674,4838050270,208.21,3816.53
2023-05-10,2931289572,5056402796,452.39,9826.13
2023-11-21,3163161786,2320077430,1020.79,3832.92
2023-12-18,1165106288,3682386802,237.21,5981.89
2023-04-15,8032535589,1603595012,362.28,5384.16
2023-06-10,6560944890,6651750347,216.54,7454.23
2023-11-07,1529943053,7213039174,95.32,4522.49
2023-02-19,4345401597,4021888776,247.09,9198.36
2023-03-02,6631218396,2926121567,995.3,6389.87
2023-01-09,1798769275,5210754763,485.98,6815.75
2023-05-01,6827753864,4590579969,155.15,7098.25
2023-07-15,2381133638,1735900726,298.07,9362.49
2023-05-06,8045855309,2821255081,9.56,3731.28
2023-09-05,8304608723,6766931204,250.18,6248.94
2023-06-07,6154337306,4459764630,132.99,9323.27
2023-06-16,4464498407,6548876120,72.21,9506.52
2023-06-10,5096271531,6678220690,323.69,9137.79
2023-10-29,2904504206,7993056081,418.26,2062.12
2023-04-11,2341230241,5076064581,430.2,7081.61
2023-07-28,1068377549,4447985812,31.8,9646.99
2023-12-01,1324707311,5254430736,363.84,7156.69
2023-01-25,3703962220,2809465977,247.1,5947.47
2023-06-14,9117125188,8476512870,227.42,5882.94
2023-01-25,8407362745,5076083336,260.42,318.1
2023-03-09,1870757167,8815264532,402.73,3798.23
2023-07-02,7601334917,4103747123,378.87,6109.79
2023-10-21,8471869360,4575154766,182.91,285.79
2023-02-15,8056183846,6531711442,153.94,3494.74
2023-01-18,4631232391,6350984240,191.35,9128.44
2023-09-10,2540044701,8420033623,261.33,4618.51
2023-12-01,4905245731,4135559961,284.83,2048.43
2023-05-24,2781002956,1698812067,146.77,8203.49
2023-05-26,2833774822,7053544008,10.51,7461.6
2023-04-20,1600919783,7468180940,338.08,5217.58
2023-09-01,4206312755,6355012597,388.21,6520.87
2023-08-19,3703962220,6766931204,291.33,6567.97
2023-06-29,3224534149,3256207935,283.34,3973.67
2023-03-09,6154337306,3322940175,589.75,6838.96
2023-04-21,2931289572,3746221890,448.19,1898.43
2023-08-03,5200334429,6407350656,-12.99,7096.32
2023-07-30,1676626956,9204416723,429.56,9825.71
2023-06-06,7809784704,6673651725,293.86,1265.02
2023-08-04,2824317672,3256207935,311.86,8859.14
2023-05-23,7809784704,6707486180,280.45,2219.19
2023-01-18,8539637709,9352048887,173.33,5095.27
2023-05-04,1113834089,4869227480,106.58,3414.49
2023-06-29,5966382984,1017020714,246.4,4002.92
2023-05-08,4206312755,2636514339,389.94,989.15
2023-01-09,4816298404,8448700122,313.79,7101.11
2023-06-08,4345401597,4832021542,263.51,856.59
2023-07-15,4358294074,2012502561,264.57,7041.55
2023-12-12,1188502677,1908169873,168.64,5586.73
2023-05-26,4268051129,6240932099,204.69,4607.54
2023-09-11,3169876550,7302775932,291.34,4718.99
2023-06-01,9382268880,4934364269,258.89,3592.61
2023-07-16,4405488566,4515190519,185.22,8270.94
2023-04-05,2507098120,9461411256,277.01,3880.98
2023-02-10,7408366345,4117313721,371.5,2984.27
2023-05-26,3747450723,4930211464,144.83,6497.96
2023-09-06,9163117711,3728925494,376.52,876.89
2023-11-26,3819736364,7184510101,159.68,1525.68
2023-10-01,3143462909,4257316337,428.72,8186.23
2023-05-30,1825769558,8423597928,85.7,3140.2
2023-09-30,8308144630,7934945986,394.26,458.01
2023-07-28,5093619917,8023173960,279.16,6893.58
2023-03-25,6827753864,8238119329,122.89,7200.01
2023-05-21,3819736364,2217721617,202.59,2643.63
2023-11-24,1188502677,7934945986,174.34,4655.11
2023-06-14,8024648080,2142635409,264.34,4834.91
2023-01-30,5377595854,9025540461,293.26,6569.02
2023-06-11,9753570622,7942133241,280.69,4411.61
2023-10-13,3893589750,1077475939,69.41,4356.35
2023-04-08,4775057900,2962235114,453.03,8578.81
2023-06-19,5598526674,1096817728,213.46,4518.91
2023-11-15,2931289572,8887473116,383.34,5704.42
2023-10-06,6560944890,1532644469,359.31,2278.98
2023-10-05,3075746715,6448029109,156.44,7914.54
2023-08-13,3224534149,8887473116,279.5,8497.64
2023-07-19,2341230241,2361417223,356.51,9807.37
2023-03-22,7408366345,8815264532,395.61,7824.79
2023-04-16,4584146126,8777591541,401.99,9951.52
2023-02-13,4405488566,5621255474,185.43,4144.4
2023-01-03,9391881886,8077807389,2229.39,2962.0
2023-09-23,1158621244,1157144227,448.62,5930.5
2023-04-21,9677841168,8138499210,259.66,4431.65
2023-05-04,5444740513,8109475772,354.97,613.5
2023-11-19,2911815832,3108295481,328.05,638.47
2023-03-06,8670770043,4677172429,260.21,8656.75
2023-09-06,7788087086,4697192134,449.25,1935.5
2023-04-13,6154337306,1657795117,120.87,2522.55
2023-08-17,7809784704,8155755793,1286.19,5891.04
2023-04-11,1529943053,7607890420,33.22,5220.97
2023-04-09,5165694959,1916830033,200.83,2490.62
2023-07-13,8493535674,5440043103,317.15,9479.45
2023-08-15,6560944890,5704053928,381.27,6821.87
2023-07-06,9104663241,5271803575,458.17,8904.23
2023-10-28,7223312208,4644663335,91.54,5057.69
2023-04-20,6121128635,4103747123,163.43,3104.96
2023-04-24,6628104619,6979889907,141.86,6211.19
2023-05-22,7582855459,1934056107,432.01,9452.69
2023-08-02,3151920304,9802680641,153.56,9595.5
2023-03-09,9794577317,4424766954,443.11,1563.12
2023-07-15,2976901269,2604483539,1587.32,5200.78
2023-04-12,7036123296,1004699940,15.9,2977.93
2023-03-03,8579276620,2320077430,338.88,4633.81
2023-07-15,7082906224,8887473116,465.92,3067.33
2023-03-13,3151920304,3788503288,141.53,622.79
2023-03-29,8056183846,8141239801,194.98,747.65
2023-11-23,3655549394,7678856749,128.61,9286.66
2023-09-16,8094293910,1077475939,52.98,7978.84
2023-03-15,3163161786,1532644469,212.73,8033.83
2023-12-26,2041054584,4677172429,331.12,9033.38
2023-10-13,5165694959,1004165119,163.32,3952.27
2023-03-24,8948220105,1719479711,194.07,4086.12
2023-04-22,8893138539,3024221138,506.69,9932.89
2023-06-01,8024648080,9802680641,279.06,9542.52
2023-04-29,1529943053,7213039174,128.13,8706.01
2023-06-22,2282297408,9594995598,111.54,3283.36
2023-06-02,7082906224,1007020487,424.97,5420.88
2023-08-30,1839577361,8280290626,476.48,4265.17
2023-05-08,8471869360,2951988397,201.32,4183.37
2023-07-05,3522747123,6531711442,214.16,4455.33
2023-09-10,2680751486,2658161865,80.98,7379.49
2023-10-25,6581131506,4135559961,2491.87,3794.01
2023-05-03,6398314219,8774854822,780.23,9134.79
2023-03-13,3692209346,2072545277,494.32,4773.43
2023-08-13,2183582499,9521712961,28.01,9248.89
2023-04-24,2680751486,3966504289,73.98,8164.53
2023-06-15,7153578596,8238119329,247.8,8838.34
2023-09-17,6250485006,5920569106,496.63,6411.37
2023-10-21,9382268880,5728874239,264.21,4299.06
2023-10-13,2527655254,1934056107,57.29,2365.2
2023-02-27,3964868878,3682386802,403.37,828.16
2023-12-02,6631222191,1206345702,69.85,1695.01
2023-02-18,6324806362,3970439189,400.91,6043.63
2023-04-10,9104663241,7862330565,352.02,8905.52
2023-07-03,9809525852,6423325615,152.35,5305.06
2023-06-07,3546339159,3461051559,508.03,6112.34
2023-03-20,1161635857,4264117461,535.52,2370.52
2023-06-15,2824317672,8908587838,248.0,4604.16
2023-04-20,7036123296,3145338057,42.35,5339.98
2023-05-15,3032066846,9281971202,235.12,4776.65
2023-02-01,9971126046,1106701841,320.78,6554.33
2023-11-30,3463316944,8420033623,106.99,7848.25
2023-06-21,5813070931,8109475772,486.17,815.93
2023-12-06,3203290648,3946294990,327.03,8395.83
2023-02-14,4950453652,1096817728,270.7,7389.89
2023-10-09,9104663241,4168813567,415.0,7718.65
2023-04-18,1651226605,1908169873,419.69,941.27
2023-08-20,4358294074,1224905165,269.79,1645.59
2023-08-27,1134062001,8446426896,303.9,8682.75
2023-11-11,6631218396,9574943985,222.17,9422.69
2023-11-14,4405488566,5135858878,213.06,9963.95
2023-09-09,8094293910,3426264539,53.64,7512.31
2023-05-19,9430296170,4944115075,2.78,2373.63
2023-02-24,9683294158,7667159439,204.17,9000.91
2023-03-10,1567185174,6078992419,76.46,7711.46
2023-11-28,8590614086,6052123838,480.05,4479.59
2023-04-20,7539797855,1889964549,316.14,3468.35
2023-11-23,7403172893,7750318439,93.89,8050.37
2023-01-23,1703171857,8109475772,392.77,7397.58
2023-07-23,1158621244,9144862025,399.08,7155.82
2023-11-14,5165694959,4934364269,100.07,4152.69
2023-06-11,2145863469,7993056081,187.15,6677.25
2023-02-08,8948220105,9433922566,215.84,5278.88
2023-12-09,2976901269,9677761071,291.46,9882.6
2023-08-25,6632254372,4257316337,100.97,6263.8
2023-03-23,3032066846,5986787449,207.36,5467.33
2023-07-28,1165106288,7468180940,1311.83,9937.47
2023-09-08,7788087086,6417324037,462.08,5464.09
2023-10-07,3463316944,8503214085,149.51,2146.79
2023-09-19,2781002956,3970439189,241.13,4781.85
2023-01-22,2680751486,3611808474,85.47,1899.1
2023-09-22,7202839593,2923068121,399.71,755.57
2023-02-20,6202838211,7385620510,139.82,3635.49
2023-03-31,4424404902,6766931204,516.49,8087.3
2023-10-31,2296889509,9768303495,74.17,2375.64
2023-02-04,9124683758,7707731783,162.23,6166.37
2023-01-21,6374069564,2962235114,420.1,3495.66
2023-11-11,6910684122,7527743202,-6.9,1502.65
2023-07-19,6954377166,6024681225,56.08,5186.87
2023-09-18,1176036462,8446426896,106.62,1161.09
2023-02-01,2680751486,4588043007,82.85,6742.33
2023-08-27,8646111342,8641356362,224.14,2564.32
2023-11-04,8056183846,3382776341,109.54,4538.31
2023-10-10,4066297642,9768303495,494.0,2844.25
2023-04-28,3623475520,2529705213,216.84,1693.43
2023-12-06,7082906224,9768303495,416.35,2856.49
2023-01-24,4816298404,8815264532,309.4,2249.11
2023-07-20,5093619917,9352048887,309.51,6065.41
2023-01-26,1870757167,2447658099,405.62,4198.43
2023-11-10,7329440465,4590579969,110.76,6102.08
2023-05-25,4424404902,8503214085,479.03,4481.91
2023-02-25,5018014536,9594995598,-4.02,9126.8
2023-01-13,5959515865,4761080385,367.88,7327.79
2023-04-09,3964868878,4005630831,331.91,9806.74
2023-04-02,4237717123,3024221138,161.69,7332.34
2023-04-24,7903045302,3372475969,387.64,9558.69
2023-03-12,6827753864,7909236452,112.66,8602.18
2023-11-04,2527655254,3020522095,40.45,6600.08
2023-02-21,6444300923,6026120270,325.72,1754.7
2023-07-16,4950453652,4697192134,180.73,1072.1
2023-04-28,6324806362,1004699940,496.16,2781.29
2023-07-11,7836684495,8061182242,25.66,1999.94
2023-08-01,7223312208,7314219912,61.31,9101.39
2023-08-06,1870757167,4610887786,406.74,8542.99
2023-04-01,6581131506,6306552638,478.22,8759.41
2023-03-20,2781002956,5948031520,150.66,4614.87
2023-06-06,2540044701,7743280984,311.02,5509.59
2023-07-03,9104663241,5771053036,496.96,5285.04
2023-06-04,9753570622,6915697329,232.9,7469.73
2023-12-20,8436622319,3743241358,558.44,4375.72
2023-08-30,8032535589,3946294990,340.78,5602.45
2023-10-13,5222101744,4005630831,340.29,8751.59
2023-07-10,7320521806,1913317016,327.91,7118.24
2023-04-03,1144486898,5584615239,265.8,2190.38
2023-12-27,8257903032,8887473116,202.81,3668.94
2023-02-14,3143462909,4937612276,376.18,4091.34
2023-11-01,7666501843,7015509629,288.2,1324.64
2023-06-10,9544773777,1955800935,177.75,5483.93
2023-12-22,3522747123,3191351720,216.06,2411.64
2023-08-13,4051387269,6748028112,481.49,4756.06
2023-08-29,4905245731,2012502561,253.63,3295.3
2023-07-12,7036123296,4662104184,35.28,609.86
2023-05-17,9753570622,9352048887,1192.99,9519.62
2023-12-06,3957950476,4869227480,229.47,5032.24
2023-05-28,8045855309,7678856749,25.42,4341.29
2023-05-29,2540044701,1020482393,204.99,7740.43
2023-12-31,5853640549,1687399428,1415.22,3813.43
2023-10-05,2817654956,2593329266,137.66,3829.33
2023-09-09,5924421150,4610887786,360.02,837.15
2023-12-21,4405488566,1352268835,208.45,9202.66
2023-05-08,1844074790,4424766954,195.86,4933.06
2023-04-13,1068377549,9049007791,18.27,3171.91
2023-08-28,9382268880,9205655076,259.5,5717.31
2023-04-19,1112415317,6075416777,262.03,5187.78
2023-09-12,6265640291,7832528172,187.8,7312.51
2023-08-19,2550100823,3191351720,260.91,1877.03
2023-04-01,7063064307,1810792375,65.8,6825.43
2023-09-20,7202839593,6024681225,228.94,3198.23
2023-08-14,1870757167,4442416988,394.13,2760.73
2023-07-01,3893589750,8220165229,52.25,7263.85
2023-09-10,7408366345,7302775932,345.14,6847.36
2023-11-26,6581131506,2893164017,493.54,6180.03
2023-06-06,7223312208,3705395940,60.99,8930.17
2023-08-04,5377595854,1004165119,373.3,9248.35
2023-03-07,4661562891,9465099316,109.77,1255.59
2023-06-26,9971126046,6527612750,291.54,9796.93
2023-02-18,6581131506,6704460197,400.83,2905.65
2023-04-15,9898976418,3605787210,68.75,4468.6
